"","Weight","Win_time","Est_time","maxt","mint","rain","gmin","soil","Minus_10_Slow","Minus_20_Slow","Minus_30_Slow","Minus_40_Slow","Minus_50_Slow","Minus_60_Slow","Minus_70_Slow","Minus_80_Slow","Sand","A0","A1","A2","A3","A4","A5","A6","A7","A8","AA0","Clonmel","Dundalk","Enniscorthy","Galway","Kilkenny","Limerick","Mullignar","Youghal"
"161",74,28.75,28.65,21.6,7.1,0,7.1,12.5,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
"162",72,28.84,28.74,21.6,7.1,0,7.1,12.5,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
"163",75,28.58,28.48,21.6,7.1,0,7.1,12.5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0
"164",75,29.03,28.93,21.6,7.1,0,7.1,12.5,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
"165",74,28.65,28.55,21.6,7.1,0,7.1,12.5,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
"166",73,29.32,29.22,21.6,7.1,0,7.1,12.5,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
"167",71,28.9,28.8,21.6,7.1,0,7.1,12.5,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
"168",76,28.75,28.65,16,4.1,0,3.2,10.3,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
"169",73,28.99,28.89,16,4.1,0,3.2,10.3,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
"170",73,28.58,28.48,16,4.1,0,3.2,10.3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0
"171",60,28.94,28.84,16,4.1,0,3.2,10.3,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
"172",73,28.78,28.68,16,4.1,0,3.2,10.3,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
"173",60,29.59,29.49,16,4.1,0,3.2,10.3,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
"174",70,28.88,28.78,16,4.1,0,3.2,10.3,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
"175",73,29.61,29.51,16,4.1,0,3.2,10.3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
"176",72,28.8,28.7,16,4.1,0,3.2,10.3,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
"177",72,28.58,28.48,13.9,10.8,3.9,9.8,12.4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0
"178",58,28.79,28.69,13.9,10.8,3.9,9.8,12.4,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
"179",71,28.67,28.57,13.9,10.8,3.9,9.8,12.4,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
"180",74,28.44,28.34,13.9,10.8,3.9,9.8,12.4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0
"181",70,28.69,28.59,13.9,10.8,3.9,9.8,12.4,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
"182",71,28.9,28.8,13.9,10.8,3.9,9.8,12.4,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
"183",64,29.18,29.08,13.9,10.8,3.9,9.8,12.4,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
"184",79,29.02,28.92,13.9,10.8,3.9,9.8,12.4,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
"185",58,29.05,28.95,13.9,10.8,3.9,9.8,12.4,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
"186",74,28.72,28.62,17.8,12.7,0.3,10.7,14.8,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
"187",58,28.88,28.78,17.8,12.7,0.3,10.7,14.8,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
"188",70,28.69,28.59,17.8,12.7,0.3,10.7,14.8,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
"189",79,28.86,28.76,17.8,12.7,0.3,10.7,14.8,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
"190",70,28.49,28.39,17.8,12.7,0.3,10.7,14.8,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0
"191",70,28.77,28.67,17.8,12.7,0.3,10.7,14.8,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
"192",68,29.09,28.99,17.8,12.7,0.3,10.7,14.8,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
"193",61,29.15,29.05,17.8,12.7,0.3,10.7,14.8,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
"194",73,28.46,28.36,21,10.3,0,9.6,16.7,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0
"195",73,29.07,28.97,21,10.3,0,9.6,16.7,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
"196",70,28.38,28.28,21,10.3,0,9.6,16.7,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0
"197",72,28.43,28.33,21,10.3,0,9.6,16.7,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0
"198",54,29.51,29.41,21,10.3,0,9.6,16.7,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
"199",74,30.24,30.14,21,10.3,0,9.6,16.7,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0
"200",78,29.47,29.37,21,10.3,0,9.6,16.7,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
"201",68,29.24,29.14,21,10.3,0,9.6,16.7,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
"202",58,28.64,28.54,21,10.3,0,9.6,16.7,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
"203",58,29.39,29.29,20.1,11.9,0,11.5,19.5,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
"204",59,29.19,29.09,20.1,11.9,0,11.5,19.5,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
"205",64,29.32,29.22,20.1,11.9,0,11.5,19.5,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
"206",71,29.16,29.06,20.1,11.9,0,11.5,19.5,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
"207",70,28.92,28.82,20.1,11.9,0,11.5,19.5,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
"208",74,29.22,29.12,20.1,11.9,0,11.5,19.5,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
"209",66,29.33,29.23,19.3,10,0.4,7,14.4,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
"210",68,29.47,29.37,19.3,10,0.4,7,14.4,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
"211",66,29.52,29.42,19.3,10,0.4,7,14.4,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
"212",63,29.47,29.37,19.3,10,0.4,7,14.4,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
"213",69,28.88,28.78,19.3,10,0.4,7,14.4,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
"214",60,29.54,29.44,19.3,10,0.4,7,14.4,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
"215",62,29.62,29.52,19.3,10,0.4,7,14.4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
"216",70,29.47,29.27,25.5,10.4,0,9.5,18.4,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
"217",62,29.5,29.3,25.5,10.4,0,9.5,18.4,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
"218",78,29.61,29.41,25.5,10.4,0,9.5,18.4,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
"219",70,29.21,29.01,25.5,10.4,0,9.5,18.4,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
"220",71,29.78,29.58,25.5,10.4,0,9.5,18.4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
"221",69,28.88,28.68,25.5,10.4,0,9.5,18.4,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
"222",63,29.73,29.53,25.5,10.4,0,9.5,18.4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
"223",62,29.54,29.34,26.3,13,0,11.2,24,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
"224",75,29.07,28.87,26.3,13,0,11.2,24,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
"225",60,29.55,29.35,26.3,13,0,11.2,24,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
"226",68,29.74,29.54,26.3,13,0,11.2,24,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
"227",74,29.19,28.99,26.3,13,0,11.2,24,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
"228",73,29.28,29.08,26.3,13,0,11.2,24,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
"229",67,29.47,29.27,26.3,13,0,11.2,24,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
"230",70,29.32,29.12,17.3,15.4,5.8,12.4,20.8,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
"231",73,29.42,29.22,17.3,15.4,5.8,12.4,20.8,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
"232",72,29.71,29.51,17.3,15.4,5.8,12.4,20.8,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
"233",76,29.12,28.92,17.3,15.4,5.8,12.4,20.8,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
"234",62,29.4,29.2,17.3,15.4,5.8,12.4,20.8,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
"235",72,29.6,29.4,17.3,15.4,5.8,12.4,20.8,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
"236",76,29.56,29.36,17.3,15.4,5.8,12.4,20.8,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
"237",84,29.87,29.67,21.1,10.5,0.6,7.4,19,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
"238",66,30.09,29.89,21.1,10.5,0.6,7.4,19,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
"239",60,29.91,29.71,21.1,10.5,0.6,7.4,19,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
"240",80,30.31,30.11,21.1,10.5,0.6,7.4,19,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0
"241",69,29.4,29.2,21.1,10.5,0.6,7.4,19,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
"242",61,29.68,29.48,21.1,10.5,0.6,7.4,19,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
"243",66,29.53,29.33,27.8,14.5,1.3,13.3,19.9,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
"244",70,29.31,29.11,27.8,14.5,1.3,13.3,19.9,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
"245",77,29.29,29.09,27.8,14.5,1.3,13.3,19.9,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
"246",62,29.48,29.28,27.8,14.5,1.3,13.3,19.9,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
"247",66,29.31,29.11,27.8,14.5,1.3,13.3,19.9,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
"248",71,29.31,29.11,27.8,14.5,1.3,13.3,19.9,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
"249",86,29.05,28.85,27.8,14.5,1.3,13.3,19.9,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
"250",76,30.41,30.21,22.3,13,0,12.3,18.4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0
"251",71,29.42,29.22,22.3,13,0,12.3,18.4,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
"252",53,29.89,29.69,22.3,13,0,12.3,18.4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
"253",68,30.13,29.93,22.3,13,0,12.3,18.4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
"254",72,29.33,29.13,22.3,13,0,12.3,18.4,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
"255",63,29.69,29.49,22.3,13,0,12.3,18.4,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
"256",81,29.38,29.18,22.3,13,0,12.3,18.4,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
"257",59,29.07,28.87,21,14,0.1,13,17.2,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
"258",63,29.57,29.37,21,14,0.1,13,17.2,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
"259",61,29.35,29.15,21,14,0.1,13,17.2,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
"260",63,29.42,29.22,21,14,0.1,13,17.2,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
"261",77,29.3,29.1,21,14,0.1,13,17.2,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
"262",74,29.17,28.97,21,14,0.1,13,17.2,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
"263",77,28.86,28.66,21,14,0.1,13,17.2,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
"264",63,29.52,29.32,23,16,0.3,14.8,17.9,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
"265",60,29.04,28.84,23,16,0.3,14.8,17.9,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
"266",79,28.87,28.67,23,16,0.3,14.8,17.9,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
"267",73,29.25,29.05,23,16,0.3,14.8,17.9,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
"268",61,28.81,28.61,23,16,0.3,14.8,17.9,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
"269",72,29.22,29.02,23,16,0.3,14.8,17.9,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
"270",59,29.35,29.15,14.4,8.9,3.5,7,14.3,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
"271",74,29.57,29.37,14.4,8.9,3.5,7,14.3,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
"272",58,29.59,29.39,14.4,8.9,3.5,7,14.3,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
"273",70,29.74,29.54,14.4,8.9,3.5,7,14.3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
"274",58,29.47,29.27,14.4,8.9,3.5,7,14.3,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
"275",66,29.36,29.16,14.4,8.9,3.5,7,14.3,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
"276",70,29.69,29.49,17,8.9,0.2,6.4,15.3,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
"277",63,29.83,29.63,17,8.9,0.2,6.4,15.3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
"278",74,29.29,29.09,17,8.9,0.2,6.4,15.3,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
"279",61,29.32,29.12,17,8.9,0.2,6.4,15.3,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
"280",59,29.11,28.91,20.6,13.7,4.1,11.9,17,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
"281",75,29.49,29.29,20.6,13.7,4.1,11.9,17,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
"282",76,29.13,28.93,20.6,13.7,4.1,11.9,17,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
"283",63,29.54,29.34,20.6,13.7,4.1,11.9,17,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
"284",74,29.08,28.88,20.6,13.7,4.1,11.9,17,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
"285",73,29.26,29.06,16.1,10.6,0.2,8.5,14.4,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
"286",70,28.93,28.73,16.1,10.6,0.2,8.5,14.4,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
"287",61,29.08,28.88,16.1,10.6,0.2,8.5,14.4,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
"288",69,28.97,28.77,16.1,10.6,0.2,8.5,14.4,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
"289",60,29.25,29.05,16.1,10.6,0.2,8.5,14.4,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
"290",64,29.11,28.91,16.1,10.6,0.2,8.5,14.4,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
"291",68,29.6,29.4,16,8.7,1.4,6.3,12.7,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
"292",78,29.56,29.36,16,8.7,1.4,6.3,12.7,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
"293",73,29.23,29.03,16,8.7,1.4,6.3,12.7,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
"294",77,29.45,29.25,16,8.7,1.4,6.3,12.7,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
"295",75,29.53,29.33,16,8.7,1.4,6.3,12.7,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
"296",73,29.67,29.47,16,8.7,1.4,6.3,12.7,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
"297",59,29.4,29.2,18.5,10.7,0,9.4,14,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
"298",61,29.19,28.99,18.5,10.7,0,9.4,14,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
"299",68,29.49,29.29,18.5,10.7,0,9.4,14,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
"300",74,28.75,28.55,18.5,10.7,0,9.4,14,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
"301",63,29.36,29.16,18.5,10.7,0,9.4,14,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
"302",64,29.29,29.09,18.5,10.7,0,9.4,14,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
"303",76,29.41,29.21,14.3,5.1,1.7,2.8,9.7,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
"304",72,28.94,28.74,14.3,5.1,1.7,2.8,9.7,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
"305",80,30.6,30.4,14.3,5.1,1.7,2.8,9.7,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
"306",80,29.18,28.98,14.3,5.1,1.7,2.8,9.7,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
"307",73,29.21,29.01,14.3,5.1,1.7,2.8,9.7,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
"308",77,28.99,28.79,14.3,5.1,1.7,2.8,9.7,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
"309",62,29.41,29.21,14.3,5.1,1.7,2.8,9.7,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
"310",61,29.07,28.87,13.2,4.9,0.1,2.4,10.6,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
"311",61,29.28,29.08,13.2,4.9,0.1,2.4,10.6,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
"312",76,29.42,29.22,13.2,4.9,0.1,2.4,10.6,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
"313",65,29.44,29.24,13.2,4.9,0.1,2.4,10.6,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
"314",72,29.26,29.06,13.2,4.9,0.1,2.4,10.6,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
"315",60,29.19,28.99,13.2,4.9,0.1,2.4,10.6,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
"316",60,29.31,29.21,12.5,8.3,0,6,12.8,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
"317",68,29.15,29.05,12.5,8.3,0,6,12.8,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
"318",76,28.81,28.71,12.5,8.3,0,6,12.8,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
"319",72,29.16,29.06,12.5,8.3,0,6,12.8,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
"320",65,28.96,28.86,12.5,8.3,0,6,12.8,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
"321",70,29.2,29.1,12.5,8.3,0,6,12.8,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
"322",73,28.94,28.84,15.5,3.2,0,0.2,9.4,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
"323",71,29.17,29.07,15.5,3.2,0,0.2,9.4,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
